2261,"Najeela, the Blade-Blossom",N/A,88,By Al-Malik Ali,2nd(4 - 1)  80%
2265,"Najeela, the Blade-Blossom",N/A,90,By Phillip Koebel,Top16(0 - 3)  0%
2269,"Nelly Borca, Impulsive Accuser",N/A,81,By Adam Dullroy,Top16(1 - 2 - 1)  25%
2271,"Nicol Bolas, the Ravager",N/A,86,By Gabriel Olson,Top4(2 - 3)  40%
2275,"Niv-Mizzet, Visionary",N/A,88,By Michael Soto,Top8(2 - 3)  40%
2281,"Niv-Mizzet, Visionary",N/A,89,By Ethan Hair,Top4(0 - 3)  0%
2284,"Ob Nixilis, Captive Kingpin",N/A,82,By Abraham Hmiel,Top16(0 - 3)  0%
2288,"Ob Nixilis, Captive Kingpin",N/A,84,By Christian Byatt,Top16(1 - 3 - 1)  20%
2292,"Ob Nixilis, Captive Kingpin",N/A,86,By Alex Acosta,Top16(1 - 3)  25%
2297,"Ob Nixilis, Captive Kingpin",N/A,88,By Collin Childers,Top16(1 - 4)  20%
2300,"Ob Nixilis, Captive Kingpin",N/A,90,By Amma Johnson,Top8(1 - 1 - 1)  33%
2306,"Osgir, the Reconstructor",N/A,83,by johannes ramm,Top32(1 - 3 - 1)  20%
2310,"Pearl-Ear, Imperial Advisor",N/A,82,By Zekirem,Top16(0 - 4)  0%
2313,"Queza, Augur of Agonies",N/A,81,By Maia Wooff,Top8(1 - 1 - 2)  25%
2317,"Rograkh, Son of Rohgahh","Thrasios, Triton Hero",82,by ben brenner,1st(4 - 0)  100%
2321,"Rograkh, Son of Rohgahh","Silas Renn, Seeker Adept",83,By Adrian Schimmel,Top8(2 - 3 - 1)  33%
2325,"Rograkh, Son of Rohgahh","Silas Renn, Seeker Adept",83,by thomas orellano,Top32(0 - 1 - 4)  0%
2328,"Rograkh, Son of Rohgahh","Thrasios, Triton Hero",83,by paul weise,Top64(0 - 4 - 1)  0%
2335,"Rograkh, Son of Rohgahh","Tevesh Szat, Doom of Fools",83,by tino rosenberger,Top64(0 - 5)  0%
2338,"Rograkh, Son of Rohgahh","Silas Renn, Seeker Adept",84,by harry erskine,Top32(0 - 2 - 2)  0%
2343,"Rograkh, Son of Rohgahh","Thrasios, Triton Hero",84,by jasmine windridge,Top32(0 - 3 - 1)  0%
2346,"Rograkh, Son of Rohgahh","Thrasios, Triton Hero",85,by charles roberge,Top32(1 - 3)  25%
2350,"Rograkh, Son of Rohgahh","Thrasios, Triton Hero",85,by jérôme,Top32(0 - 4)  0%
2353,"Rograkh, Son of Rohgahh","Silas Renn, Seeker Adept",86,By Jacob Price,Top16(1 - 3)  25%
2357,"Rograkh, Son of Rohgahh","Thrasios, Triton Hero",87,by cj wisniach,Top8(1 - 1 - 1)  33%
2361,"Rograkh, Son of Rohgahh","Thrasios, Triton Hero",87,By Josh Monroe,Top8(1 - 2 - 1)  25%
2365,"Rograkh, Son of Rohgahh","Silas Renn, Seeker Adept",88,By Reyna Kay Harper,Top8(1 - 4)  20%
2369,"Rograkh, Son of Rohgahh","Silas Renn, Seeker Adept",88,By Nate Jackson,Top16(0 - 4)  0%
2373,"Rograkh, Son of Rohgahh","Thrasios, Triton Hero",88,By Zackary Shebetka,Top16(0 - 4)  0%
2377,"Rona, Herald of Invasion",N/A,85,By Cédric Trottier,Top8(1 - 2 - 1)  25%
2381,"Rukarumel, Biologist",N/A,89,By Matt Gragg,Top8(0 - 2)  0%
2385,Scion of the Ur-Dragon,N/A,87,By Erik Dudgeon,Top16(0 - 1 - 3)  0%
2389,"Sheoldred, the Apocalypse",N/A,82,By Bayboushe,Top4(3 - 1)  75%
2391,"Sheoldred, the Apocalypse",N/A,83,By Tom Kaltofen,Top16(1 - 1 - 3)  20%
2397,"Shorikai, Genesis Engine",N/A,89,By Christopher Andrew Murry,2nd(1 - 2)  33%
2401,"Sisay, Weatherlight Captain",N/A,81,by katrina jackson-black,Top16(1 - 2 - 1)  25%
2406,"Sisay, Weatherlight Captain",N/A,81,by james ruler,Top32(0 - 3 - 1)  0%
2410,"Sisay, Weatherlight Captain",N/A,81,by daniel stewart,Top32(0 - 4)  0%
2414,"Sisay, Weatherlight Captain",N/A,83,By Tony Dao,Top8(2 - 3 - 1)  33%
2420,"Sisay, Weatherlight Captain",N/A,83,by johannes repus,Top32(1 - 3)  25%
2424,"Sisay, Weatherlight Captain",N/A,84,By Ben Mullan,1st(4 - 0 - 1)  100%
2428,"Sisay, Weatherlight Captain",N/A,84,By Jade Richardson,Top16(1 - 2 - 1)  25%
2432,"Sisay, Weatherlight Captain",N/A,85,By Mathieu Bergeron,Top8(1 - 1 - 2)  25%
2435,"Sisay, Weatherlight Captain",N/A,86,By Rey Gutierrez (Bc),Top8(1 - 1 - 2)  25%
2439,"Sisay, Weatherlight Captain",N/A,87,By Isaiah Wright,Top4(1 - 1 - 3)  20%
2443,Slimefoot and Squee,N/A,85,By Julie Tremblay,Top4(2 - 2 - 1)  40%
2448,"Soundwave, Sonic Spy",N/A,81,By Louis Kneeshaw,Top8(0 - 1 - 2)  0%
2451,"Stella Lee, Wild Card",N/A,83,By Oliver Lukas,Top16(1 - 1 - 3)  20%
2455,"Stella Lee, Wild Card",N/A,84,by matthew harrison,Top32(0 - 3 - 1)  0%
2458,"Stella Lee, Wild Card",N/A,87,By Kyle Chamberlain,Top16(1 - 3)  25%
2462,"Talion, the Kindly Lord",N/A,81,By Ben Corry,Top8(1 - 1 - 2)  25%
2196,"Kinnan, Bonder Prodigy",N/A,74,by ty heckenlaible,Top32(1 - 2 - 1)  25%
2200,"Kinnan, Bonder Prodigy",N/A,74,by jerome bauer,Top32(1 - 3)  25%
2204,"Kinnan, Bonder Prodigy",N/A,74,by nico,Top32(1 - 3)  25%
2208,"Kinnan, Bonder Prodigy",N/A,74,by ethan petron-leske,Top64(0 - 2 - 1)  0%
2212,"Kinnan, Bonder Prodigy",N/A,74,by jeremy,Top64(0 - 3 - 1)  0%
2216,"Kinnan, Bonder Prodigy",N/A,75,By Evan Pierce,2nd(6 - 1)  85%
2220,"Kinnan, Bonder Prodigy",N/A,75,By Brice Quarton,Top4(3 - 3 - 1)  42%
2224,"Kinnan, Bonder Prodigy",N/A,75,By Hyun Seb Shin,Top16(2 - 4)  33%
2228,"Kinnan, Bonder Prodigy",N/A,75,by kirsten orrahood,Top128(0 - 5)  0%
2232,"Kinnan, Bonder Prodigy",N/A,76,By Brandon Lee,Top8(1 - 2)  33%
2236,"Kinnan, Bonder Prodigy",N/A,80,By Akseli Rantakari,Top8(1 - 2)  33%
2240,"Kinnan, Bonder Prodigy",N/A,80,by juan manuel marchant aedo,Top32(0 - 3)  0%
2244,Kodama of the East Tree,"Thrasios, Triton Hero",75,by jacob gonzales,Top32(0 - 3 - 1)  0%
2249,"Kona, Rescue Beastie",N/A,74,by zachary hanson,Top64(0 - 4)  0%
2253,"Korvold, Fae-Cursed King",N/A,72,By Brent Rowe,Top8(2 - 1 - 2)  40%
2257,"Korvold, Fae-Cursed King",N/A,73,by richard hermogeno,Top32(0 - 3 - 1)  0%
2260,"Krark, the Thumbless","Thrasios, Triton Hero",72,by benjamin boydstun,Top32(1 - 3)  25%
2264,"Krark, the Thumbless",Sakashima of a Thousand Faces,72,by arman frasier,Top64(0 - 2 - 1)  0%
2268,"Krark, the Thumbless","Silas Renn, Seeker Adept",74,By Adam Buetow,Top4(3 - 2 - 1)  50%
2273,"Krark, the Thumbless",Sakashima of a Thousand Faces,74,by marco castro-pallas,Top64(0 - 4)  0%
2277,"Krark, the Thumbless",Sakashima of a Thousand Faces,75,by jason mabb,Top64(0 - 2 - 2)  0%
2280,"Krark, the Thumbless","Silas Renn, Seeker Adept",76,By Shaka,Top4(1 - 1)  50%
2285,"Krark, the Thumbless","Silas Renn, Seeker Adept",79,By Adam Buetow,Top8(1 - 2 - 1)  25%
2289,"Kraum, Ludevic''s Opus",Tymna the Weaver,71,By Kent Harris,Top4(3 - 3 - 1)  42%
2293,"Kraum, Ludevic''s Opus",Tymna the Weaver,71,By Matias Salazar,Top8(2 - 3 - 1)  33%
2296,"Kraum, Ludevic''s Opus",Tymna the Weaver,71,By Abbey Mahnke,Top16(1 - 1 - 3)  20%
2301,"Kraum, Ludevic''s Opus",Tymna the Weaver,71,by lehi berteuax,Top32(1 - 3 - 1)  20%
2304,"Kraum, Ludevic''s Opus",Tymna the Weaver,72,By Angelo Corsi,Top16(2 - 2)  50%
2309,"Kraum, Ludevic''s Opus",Tymna the Weaver,73,By John Senadrin,1st(4 - 1)  80%
2314,"Kraum, Ludevic''s Opus",Tymna the Weaver,74,By Steven,Top16(1 - 2 - 1)  25%
2318,"Kraum, Ludevic''s Opus",Tymna the Weaver,75,by kieron traynor jr,Top32(1 - 3 - 1)  20%
2322,"Kraum, Ludevic''s Opus",Tymna the Weaver,76,By Zach J Gable,2nd(2 - 2)  50%
2326,"Kraum, Ludevic''s Opus",Tymna the Weaver,76,By Nick D,Top16(0 - 3)  0%
2330,"Kraum, Ludevic''s Opus",Tymna the Weaver,76,By Jase Sanders [Buc-Ees],Top8(0 - 1)  0%
2334,"Kraum, Ludevic''s Opus",Tymna the Weaver,76,by sterling brickhaus,Top16(0 - 1)  0%
2339,"Kraum, Ludevic''s Opus",Tymna the Weaver,78,By Lyndon Zhang,1st(3 - 1)  75%
2342,"Krenko, Mob Boss",N/A,73,By Magnus,Top32(1 - 3)  25%
2345,"Lathril, Blade of the Elves",N/A,77,by alejandro vargas perea,Top32(0 - 2)  0%
2349,Laughing Jasper Flint,N/A,72,by sean,Top64(0 - 1)  0%
2352,"Lonis, Cryptozoologist",N/A,75,by kat king,Top64(0 - 3 - 2)  0%
2356,"Loot, Exuberant Explorer",N/A,77,by paulomtg,Top32(0 - 2)  0%
2360,"Lumra, Bellow of the Woods",N/A,72,By Alexa Rae Minor,Top4(3 - 2 - 1)  50%
2364,"Lumra, Bellow of the Woods",N/A,72,By Andrew Jumper,Top16(2 - 2)  50%
2368,"Lumra, Bellow of the Woods",N/A,72,by marvin west,Top32(1 - 3)  25%
2371,"Lumra, Bellow of the Woods",N/A,72,By Ian Ezernack,Top8(3 - 4 - 1)  37%
2375,"Lumra, Bellow of the Woods",N/A,75,By Alexander Watts-Bancroft,Top16(2 - 3 - 1)  33%
2379,"Magda, Brazen Outlaw",N/A,72,by phillip johnson,Top32(1 - 3)  25%
2383,"Magda, Brazen Outlaw",N/A,74,By Garret O'connor,Top8(2 - 2 - 1)  40%
2387,"Magda, Brazen Outlaw",N/A,74,by william bultman,Top32(1 - 2 - 1)  25%
2392,"Magda, Brazen Outlaw",N/A,74,by michael gerber,Top64(0 - 3)  0%
2395,"Magda, Brazen Outlaw",N/A,75,By Roger Allen Eakin,Top8(2 - 1 - 3)  33%
2399,"Magda, Brazen Outlaw",N/A,75,by august chadborn,Top64(1 - 4)  20%
2402,"Magda, Brazen Outlaw",N/A,75,by nicholas nicolay,Top64(0 - 2 - 2)  0%
2405,"Magda, Brazen Outlaw",N/A,80,By Jukka Tuominen,Top16(1 - 2)  33%
2409,"Magda, Brazen Outlaw",N/A,80,By Sami Matilainen,Top16(0 - 3)  0%
2413,"Malcolm, Keen-Eyed Navigator",Vial Smasher the Fierce,71,by ethan mcquarrie,Top64(0 - 3 - 2)  0%
2417,"Malcolm, Keen-Eyed Navigator",Vial Smasher the Fierce,72,by benjamin carini,Top64(1 - 3)  25%
2421,"Malcolm, Keen-Eyed Navigator","Tana, the Bloodsower",72,by clayton webb,Top64(0 - 4)  0%
2425,"Malcolm, Keen-Eyed Navigator",Vial Smasher the Fierce,73,by jj yumul,Top32(1 - 3)  25%
2429,"Malcolm, Keen-Eyed Navigator",Tymna the Weaver,76,by cptmoralsupport,Top8(0 - 1)  0%
2436,"Marath, Will of the Wild",N/A,74,by dianne olson,Top64(0 - 3 - 1)  0%
2440,Marneus Calgar,N/A,71,by ethan coy,Top32(0 - 1 - 4)  0%
2444,"Marwyn, the Nurturer",N/A,72,by william dylan parks,Top64(0 - 3)  0%
2447,"Meria, Scholar of Antiquity",N/A,72,by samuel darden,Top32(1 - 3)  25%
2454,"Morska, Undersea Sleuth",N/A,77,by andres,Top16(0 - 2)  0%
2459,"Morska, Undersea Sleuth",N/A,77,by daniel sintes,Top32(0 - 2)  0%
2463,"Muldrotha, the Gravetide",N/A,72,By Fred,Top32(0 - 5 - 1)  0%
2467,"Nadu, Winged Wisdom",N/A,72,by isaac cooper,Top32(1 - 3)  25%
2470,"Najeela, the Blade-Blossom",N/A,71,by nathan raphael cottrell,Top64(0 - 4 - 1)  0%
2475,"Najeela, the Blade-Blossom",N/A,73,By Kira,Top8(2 - 2)  50%
2478,"Najeela, the Blade-Blossom",N/A,74,By Rj Haas,Top8(2 - 3)  40%
2482,"Najeela, the Blade-Blossom",N/A,75,by jake ransom,Top64(1 - 3 - 1)  20%
2333,"Magda, Brazen Outlaw",N/A,64,By Jack Tullock,Top4(1 - 2)  33%
2336,"Magda, Brazen Outlaw",N/A,65,By Alex Visintainer,Top8(2 - 3 - 1)  33%
2340,"Magda, Brazen Outlaw",N/A,68,by pablo andres martinez castro,Top32(1 - 2 - 2)  20%
2344,"Magda, Brazen Outlaw",N/A,69,by sidney labrie,Top32(1 - 2 - 2)  20%
2348,"Magda, Brazen Outlaw",N/A,69,by jesse dillon,Top64(0 - 4 - 1)  0%
2354,"Malcolm, Keen-Eyed Navigator",Tymna the Weaver,61,By Brier Carter,Top8(1 - 2 - 2)  20%
2358,"Malcolm, Keen-Eyed Navigator",Tymna the Weaver,62,by gerald griffin,Top32(0 - 3 - 1)  0%
2363,"Malcolm, Keen-Eyed Navigator",Tymna the Weaver,63,By Adam Robison,Top8(1 - 2)  33%
2366,"Malcolm, Keen-Eyed Navigator",Vial Smasher the Fierce,65,By Joe Ross,Top16(1 - 2 - 3)  16%
2370,"Malcolm, Keen-Eyed Navigator",Vial Smasher the Fierce,65,By Craig Reynolds Griffin Iii,Top16(1 - 2 - 2)  20%
2374,"Malcolm, Keen-Eyed Navigator",Vial Smasher the Fierce,65,by richie baker,Top32(0 - 3)  0%
2378,"Malcolm, Keen-Eyed Navigator",Vial Smasher the Fierce,68,By Juanriverareyes,Top4(2 - 1 - 4)  28%
2382,"Malcolm, Keen-Eyed Navigator",Vial Smasher the Fierce,68,By Wayne Young,Top16(1 - 2 - 3)  16%
2386,"Malcolm, Keen-Eyed Navigator","Tana, the Bloodsower",68,by dallas glaze,Top32(1 - 2 - 2)  20%
2390,"Malcolm, Keen-Eyed Navigator",Vial Smasher the Fierce,68,by david,Top64(0 - 3 - 2)  0%
2394,"Malcolm, Keen-Eyed Navigator",Vial Smasher the Fierce,70,By Benedict Santos,Top8(1 - 1 - 1)  33%
2398,"Malcolm, Keen-Eyed Navigator",Vial Smasher the Fierce,70,By James Scifres,Top16(1 - 2)  33%
2403,"Marchesa, Dealer of Death",N/A,65,by santi murillo,Top32(1 - 2 - 2)  20%
2408,"Marchesa, Dealer of Death",N/A,65,By Kellen Cuen,Top16(0 - 2 - 2)  0%
2412,"Minsc & Boo, Timeless Heroes",N/A,68,by matth man,Top32(1 - 3 - 1)  20%
2416,"Minsc, Beloved Ranger",N/A,65,by zach w,Top64(1 - 3 - 1)  20%
2419,"Najeela, the Blade-Blossom",N/A,65,By Ralph Harris,Top8(2 - 2 - 2)  33%
2423,"Najeela, the Blade-Blossom",N/A,67,by josh webster,2nd(2 - 2 - 1)  40%
2427,"Najeela, the Blade-Blossom",N/A,70,By Oswaldo C,Top32(0 - 1 - 2)  0%
2431,"Najeela, the Blade-Blossom",N/A,70,by vincent martinez,Top32(0 - 2 - 1)  0%
2434,"Narset, Enlightened Exile",N/A,63,By Troy Gahrs,Top4(1 - 2 - 1)  25%
2438,"Narset, Enlightened Exile",N/A,65,by syang,2nd(5 - 1 - 1)  71%
2442,"Narset, Enlightened Exile",N/A,65,by karl gowan,Top16(1 - 3)  25%
2446,"Narset, Enlightened Exile",N/A,67,By Devin Tyler,Top8(1 - 2 - 1)  25%
2450,"Neheb, the Eternal",N/A,66,By Felix Einrauch,Top16(0 - 3 - 1)  0%
2452,"Nekusar, the Mindrazer",N/A,69,by dan labrie,Top64(0 - 4)  0%
2457,"Nicol Bolas, the Ravager",N/A,64,By Samuel Felkel,Top4(1 - 2)  33%
2460,"Niv-Mizzet, Visionary",N/A,69,by david bryden,Top64(0 - 2 - 3)  0%
2465,"Ob Nixilis, Captive Kingpin",N/A,61,by dylan evans,Top32(0 - 3)  0%
2469,"Ob Nixilis, Captive Kingpin",N/A,65,by steve abbott,Top32(1 - 2 - 2)  20%
2472,"Ob Nixilis, Captive Kingpin",N/A,65,by jonathan,Top32(1 - 4)  20%
2476,"Ob Nixilis, Captive Kingpin",N/A,65,by allen springer l2,Top64(0 - 5)  0%
2480,"Ob Nixilis, Captive Kingpin",N/A,68,by david grant,Top32(1 - 2 - 2)  20%
2484,"Ob Nixilis, Captive Kingpin",N/A,69,By Sean Fite,Top8(2 - 2 - 2)  33%
2488,"Oloro, Ageless Ascetic",N/A,66,By Onno Sanders,Top8(1 - 2 - 1)  25%
2492,"Omnath, Locus of All",N/A,67,by caleb watson,Top16(0 - 2 - 2)  0%
2497,"Plagon, Lord of the Beach",N/A,62,By Hazen Walmsley,Top16(1 - 2 - 2)  20%
2501,"Plagon, Lord of the Beach",N/A,65,by shayne ashcraft,Top32(0 - 3)  0%
2505,"Plagon, Lord of the Beach",N/A,70,by matt mcnally,Top32(0 - 3)  0%
2508,"Purphoros, God of the Forge",N/A,66,By Jörn Kruse,Top16(0 - 3 - 1)  0%
2511,"Queza, Augur of Agonies",N/A,68,by marcus williams,Top64(0 - 2 - 3)  0%
2515,"Raffine, Scheming Seer",N/A,62,by ethan barber,Top32(0 - 2 - 1)  0%
2518,"Raffine, Scheming Seer",N/A,65,By Max Unfortunately,Top16(1 - 2 - 3)  16%
2522,"Rakdos, the Muscle",N/A,67,By Cj Myers,Top4(1 - 2 - 1)  25%
2525,"Rakdos, the Muscle",N/A,70,By Matt Zelus,Top4(2 - 2)  50%
2529,Ratadrabik of Urborg,N/A,68,By Nathaniel Prescott,Top4(2 - 2 - 3)  28%
2533,"Rocco, Cabaretti Caterer",N/A,62,by hunter boyd,Top32(0 - 3)  0%
2538,"Rocco, Cabaretti Caterer",N/A,65,by donovan,Top32(1 - 3 - 1)  20%
2544,"Rocco, Cabaretti Caterer",N/A,67,By Justin Pack,Top16(0 - 3 - 1)  0%
2547,"Rograkh, Son of Rohgahh","Thrasios, Triton Hero",61,By Joshua Beesley,Top8(2 - 2 - 1)  40%
2552,"Rograkh, Son of Rohgahh","Silas Renn, Seeker Adept",62,by elias levy,Top32(1 - 3)  25%
2556,"Rograkh, Son of Rohgahh","Thrasios, Triton Hero",63,By David Z,1st(3 - 0 - 1)  100%
2560,"Rograkh, Son of Rohgahh","Silas Renn, Seeker Adept",63,by arthur conan campbell,Top16(0 - 3)  0%
2564,"Rograkh, Son of Rohgahh","Thrasios, Triton Hero",65,By Sam Black,1st(5 - 1 - 1)  71%
2567,"Rograkh, Son of Rohgahh","Silas Renn, Seeker Adept",65,by chris baio,Top64(1 - 3)  25%
2570,"Rograkh, Son of Rohgahh","Thrasios, Triton Hero",65,by eric evans,Top64(0 - 2 - 2)  0%
2574,"Rograkh, Son of Rohgahh",Tymna the Weaver,65,by adain hanson,Top64(0 - 2 - 2)  0%
2578,"Rograkh, Son of Rohgahh","Thrasios, Triton Hero",65,by da mattox,Top64(0 - 4)  0%
2581,"Rograkh, Son of Rohgahh","Thrasios, Triton Hero",65,by evan herrera,Top64(0 - 4)  0%
2585,"Rograkh, Son of Rohgahh","Silas Renn, Seeker Adept",65,By David Schlykov,Top8(2 - 3 - 1)  33%
2589,"Rograkh, Son of Rohgahh","Silas Renn, Seeker Adept",65,by jeremiah swearingen,Top32(0 - 3 - 2)  0%
2593,"Rograkh, Son of Rohgahh","Silas Renn, Seeker Adept",65,by max gardner,Top64(0 - 2 - 1)  0%
2597,"Rograkh, Son of Rohgahh","Thrasios, Triton Hero",68,By Spuki,Top8(3 - 2 - 1)  50%
2601,"Rograkh, Son of Rohgahh","Silas Renn, Seeker Adept",68,by jesse johnson,Top32(1 - 3 - 1)  20%
2337,"Marchesa, Dealer of Death",N/A,95,by brian evans,Top32(0 - 3)  0%
2341,Marneus Calgar,N/A,91,by harley pendleton,Top64(0 - 2 - 2)  0%
2347,Marneus Calgar,N/A,92,By Lucas Warren,Top32(0 - 4)  0%
2351,"Minsc & Boo, Timeless Heroes",N/A,94,by brent matthius brooks,1st(3 - 0 - 1)  100%
2355,"Nadu, Winged Wisdom",N/A,98,By Alex Nemeth,Top16(0 - 2 - 2)  0%
2359,"Najeela, the Blade-Blossom",N/A,95,By Josh Rosenstein,Top16(1 - 3)  25%
2362,"Najeela, the Blade-Blossom",N/A,95,By Ryan Lee Waring,Top8(1 - 2 - 1)  25%
2367,"Najeela, the Blade-Blossom",N/A,99,by jacob l miller,Top32(0 - 2 - 1)  0%
2372,"Narset, Enlightened Exile",N/A,98,By Devin Tyler,Top16(0 - 2 - 1)  0%
2376,"Niv-Mizzet, Parun",N/A,92,By Bryce Wood,Top16(1 - 4)  20%
2380,"Niv-Mizzet, Parun",N/A,95,By Jacob Lester,Top8(1 - 3)  25%
2384,"Nymris, Oona''s Trickster",N/A,97,By Kayden A Castro,Top8(2 - 3)  40%
2388,"Ob Nixilis, Captive Kingpin",N/A,91,by landon swails,Top64(0 - 4)  0%
2393,"Ojer Axonil, Deepest Might",N/A,97,by sean yourchek,Top32(0 - 3 - 1)  0%
2396,"Padeem, Consul of Innovation",N/A,100,By Nicholas Fotopoulos,Top16(0 - 2 - 2)  0%
2400,"Plagon, Lord of the Beach",N/A,98,By Brian Lancaster,Top16(0 - 2 - 1)  0%
2404,"Prossh, Skyraider of Kher",N/A,99,By Connor Matthews,Top16(1 - 2)  33%
2407,Queen Marchesa,N/A,95,By Thom Fox,Top16(0 - 2 - 1)  0%
2411,"Rakdos, Lord of Riots",N/A,99,by mikel klok,Top32(0 - 2)  0%
2415,"Rocco, Cabaretti Caterer",N/A,97,by koby kimbrough,Top32(0 - 4)  0%
2418,"Rocco, Cabaretti Caterer",N/A,98,by ian losch,Top32(0 - 3)  0%
2422,"Rograkh, Son of Rohgahh","Silas Renn, Seeker Adept",91,By Sean Rader,Top16(2 - 3 - 1)  33%
2426,"Rograkh, Son of Rohgahh","Thrasios, Triton Hero",91,by anthony mongillo,Top64(0 - 4)  0%
2430,"Rograkh, Son of Rohgahh","Silas Renn, Seeker Adept",91,by chris mcdonald,Top64
2433,"Rograkh, Son of Rohgahh","Silas Renn, Seeker Adept",93,By Lucas Demoranville,Top16(1 - 4)  20%
2437,"Rograkh, Son of Rohgahh","Silas Renn, Seeker Adept",94,By Skyler C Mateyko,Top8(1 - 2)  33%
2441,"Rograkh, Son of Rohgahh","Silas Renn, Seeker Adept",95,by skyler peterson,Top32(0 - 3)  0%
2445,"Rograkh, Son of Rohgahh","Silas Renn, Seeker Adept",95,By Lachlan Birch,Top8(1 - 1 - 2)  25%
2449,"Rograkh, Son of Rohgahh","Thrasios, Triton Hero",97,By Dylan Wesner,Top16(1 - 1 - 2)  25%
2453,"Rograkh, Son of Rohgahh","Thrasios, Triton Hero",97,By Nate Kahovec,Top16(1 - 2 - 2)  20%
2456,"Rograkh, Son of Rohgahh","Thrasios, Triton Hero",98,By Mark Diver,Top32(0 - 2 - 1)  0%
2461,"Rograkh, Son of Rohgahh","Silas Renn, Seeker Adept",98,by robert toda,Top32(0 - 4)  0%
2464,"Rograkh, Son of Rohgahh","Silas Renn, Seeker Adept",99,By Jeremiah D Wood,2nd(2 - 1 - 1)  50%
2468,"Rograkh, Son of Rohgahh","Thrasios, Triton Hero",99,By Steven James,Top4(1 - 1 - 2)  25%
2473,"Rograkh, Son of Rohgahh","Thrasios, Triton Hero",99,by daniel slane,Top32(0 - 2 - 1)  0%
2477,"Rograkh, Son of Rohgahh","Thrasios, Triton Hero",100,By Hey!Zeus,Top16(1 - 3)  25%
2481,"Rograkh, Son of Rohgahh","Silas Renn, Seeker Adept",100,By Colton Mccreary,Top16(1 - 3)  25%
2485,"Rowan, Scion of War",N/A,91,by jakall wrench,Top64(1 - 3)  25%
2490,"Selvala, Heart of the Wilds",N/A,93,By Seth Amarasinghe,Top16(0 - 3 - 1)  0%
2494,"Selvala, Heart of the Wilds",N/A,97,By Joshua Gilstrap,Top16(0 - 3)  0%
2499,"Shorikai, Genesis Engine",N/A,98,By Joseph Caiola,2nd(2 - 1 - 1)  50%
2503,"Sisay, Weatherlight Captain",N/A,91,By Zach Hood,Top8(3 - 2 - 1)  50%
2506,"Sisay, Weatherlight Captain",N/A,91,By Emries,Top32(1 - 1 - 3)  20%
2512,"Sisay, Weatherlight Captain",N/A,91,by cody woodall,Top64(0 - 2 - 2)  0%
2516,"Sisay, Weatherlight Captain",N/A,94,By Josh Jones,Top16(0 - 3)  0%
2519,"Sisay, Weatherlight Captain",N/A,95,By James Ruler,Top4(2 - 2 - 1)  40%
2524,"Sisay, Weatherlight Captain",N/A,95,by katrina jackson-black,Top8(1 - 2 - 1)  25%
2528,"Sisay, Weatherlight Captain",N/A,97,By James Kennerly,Top4(2 - 2 - 1)  40%
2532,"Sisay, Weatherlight Captain",N/A,98,By Ben Steiner,Top8(1 - 1 - 2)  25%
2536,"Sisay, Weatherlight Captain",N/A,99,by ryan day,Top32(0 - 3)  0%
2540,"Stella Lee, Wild Card",N/A,91,by peyton sanders,Top64(0 - 4)  0%
2543,"Stella Lee, Wild Card",N/A,91,by richard watson,Top64(0 - 2 - 2)  0%
2548,"Stella Lee, Wild Card",N/A,99,By Justin Buck,Top16(1 - 2)  33%
2551,"Stella Lee, Wild Card",N/A,99,By Brian Urbane,Top32(0 - 1 - 1)  0%
2555,"Stenn, Paranoid Partisan",N/A,99,by skyler allen,Top32(0 - 3)  0%
2559,"Tameshi, Reality Architect",N/A,97,By Tyler Snider,Top8(1 - 1 - 3)  20%
2563,"Tameshi, Reality Architect",N/A,99,by august ford,Top16(0 - 1 - 2)  0%
2566,"Tamiyo, Inquisitive Student",N/A,93,By Michael Caosun,Top16(0 - 3 - 1)  0%
2572,"Tamiyo, Inquisitive Student",N/A,95,By Belle Davies,Top16(1 - 3)  25%
2575,"Tana, the Bloodsower",Tymna the Weaver,92,By Rhett Richards,Top16(0 - 4 - 1)  0%
2580,"Tana, the Bloodsower",Tymna the Weaver,93,By Yuanhao Wu,Top16(1 - 3)  25%
2584,"Tasigur, the Golden Fang",N/A,95,by joshua flores,Top4(3 - 3)  50%
2588,"Tayam, Luminous Enigma",N/A,95,By Sean Hargis,Top8(2 - 2 - 1)  40%
2592,"Tayam, Luminous Enigma",N/A,95,By Lupine Alerich,Top16(1 - 2 - 1)  25%
2595,"Tayam, Luminous Enigma",N/A,97,By Thomas Aleto,Top4(2 - 2 - 2)  33%
2600,"Tazri, Beacon of Unity",N/A,98,By Sam Steinbach,2nd(2 - 1 - 1)  50%
2604,"Tevesh Szat, Doom of Fools","Thrasios, Triton Hero",97,By Christopher Howard,Top16(1 - 2 - 1)  25%
2608,"Tevesh Szat, Doom of Fools","Thrasios, Triton Hero",97,by sam harwood,Top32(0 - 2)  0%
2612,"Tevesh Szat, Doom of Fools","Thrasios, Triton Hero",98,By Seraphina Mason,Top32(0 - 2 - 2)  0%
2616,"Tevesh Szat, Doom of Fools","Thrasios, Triton Hero",99,By Nick W,Top8(1 - 1 - 1)  33%
2620,The Fourth Doctor,Sarah Jane Smith,94,By Benji Mitcham,Top8(0 - 3)  0%
2466,"Talion, the Kindly Lord",N/A,82,By Isa Reilly,Top16(0 - 3)  0%
